Date,SPY,EFA,IEF,LQD,VNQ,GLD,USO,HYG,IWD,VUG,IWN,IWO,IWB,SDY,USMV,MTUM,QUAL,LRGF
2018-11-08,0.054739489490091255,0.05137916466651858,0.048211167176720957,0.05008148847939568,0.06591082390539046,0.0530569643390695,0.03456631867537778,0.05360710236131731,0.04813316253900263,0.05062385515276397,0.05102543854734628,0.0592816048208668,0.0531819981620546,0.04977171781284558,0.05663804168830745,0.05646395365566614,0.05347114614358337,0.050580775463791666
2018-11-09,0.05420473236771255,0.05104105675448521,0.048399567603269154,0.05011717860092435,0.06590258600728013,0.05246119590813397,0.0341894024659794,0.05330377159946058,0.047819636095740053,0.050021638575644324,0.050368835052632385,0.05787238562566198,0.05266583933357143,0.049582476572269156,0.056607948671507945,0.055684650977169674,0.05298353961854905,0.05003044626212404
2018-11-12,0.05319187122746585,0.05020388201513072,0.048544486583437726,0.05011266752625181,0.06603337455672753,0.05208538565210019,0.03359711848355355,0.05297514318869969,0.04713845082046599,0.048723542696007816,0.04968791896172696,0.05638202104577305,0.051647196683809765,0.04915799675927087,0.05596691589604352,0.05419144117135247,0.05200222221483742,0.049102748035667436
2018-11-13,0.053092300240584415,0.0504211714651204,0.04858310012022218,0.05004563104026567,0.06596790189688237,0.05210366806032658,0.031470350801656076,0.05288665129307963,0.047080356339137895,0.048629836616938336,0.049578452440270024,0.056105563454561636,0.05158563118700043,0.049173306372219235,0.055856694601697995,0.05409587288567289,0.05187256087221876,0.04900837498994276
2018-11-14,0.05272924543616874,0.05046137086549962,0.048684522044338735,0.04991153214675239,0.06580431110418401,0.05253437709998824,0.03217025871832676,0.05278549308314633,0.046778436777881786,0.0483320315830823,0.04920148477344521,0.05573894517078876,0.05120958276230702,0.04897893125628446,0.055566183633906384,0.053577985726290515,0.051465176079472125,0.04853663950071023
2018-11-15,0.05327953408136723,0.050622311268355695,0.048718296131112726,0.04981767588788412,0.06535454162259186,0.052593902820843,0.03225099182760247,0.05277281753324676,0.0472389427387269,0.04893753046449673,0.04974452324714574,0.05673342293167852,0.051783782497755844,0.04942377432054446,0.055916683809797654,0.05435720718011824,0.052020588676206694,0.04886677719639344
2018-11-16,0.05341805049090456,0.05067860713448282,0.04886802025226769,0.04991590949102385,0.06605765485447776,0.052983371925711426,0.03249324766188797,0.05261478897688018,0.04747497758081407,0.04888729763664535,0.04985390294644429,0.05688059757232022,0.05189311826961106,0.04967430495726845,0.056217100428170325,0.05404041945456127,0.051958828578235514,0.04907112361136525
2018-11-19,0.05251444998596563,0.05023585104542377,0.04894046018231067,0.04986672630100986,0.06614754222524326,0.0530062350372764,0.03268166480397652,0.052450472867032395,0.047200153055401574,0.047508929697581,0.04933104429639657,0.05518894430796413,0.05101804928106388,0.049357204143091575,0.05569624329964902,0.0522706959163807,0.05105772925516794,0.048127708999192116
2018-11-20,0.05154256643782618,0.049366484054476585,0.04893076424798499,0.049746062930199536,0.06546885561941643,0.05300618843139459,0.030339542260012262,0.052286127987599094,0.04630998390968694,0.04673272647207863,0.04837859400511788,0.05417634681067172,0.05008145065939383,0.04859011285699477,0.054965061713618764,0.0513606762156909,0.05018747001417633,0.04738868603312988
2018-11-21,0.05171815266759617,0.05005867719623619,0.04892104107222116,0.04985321381069146,0.06552602457056712,0.05309320717981656,0.03101252828566214,0.052551433877583896,0.046437656579699435,0.0470371247635533,0.04887298759471559,0.05503260505116224,0.050293312903968566,0.048671888418382395,0.054924941345254524,0.05157178824432288,0.050168923729921204,0.04767165158803696
2018-11-23,0.051372698620165046,0.04972860740376913,0.0489499836108349,0.049875535350697164,0.06539513285059766,0.053051919400560935,0.029154981966441267,0.05226078338956591,0.04617445022172571,0.04667578071215859,0.04876351792359209,0.05514973408868655,0.05001641743243543,0.048615588381236634,0.0547946984074292,0.05120976396980167,0.04981092348268437,0.04745149573836574
2018-11-26,0.05220202846494841,0.05047714843266936,0.04891128882848521,0.04989781381305438,0.06551770837450199,0.05299229613169081,0.029451078645425965,0.05250714395450455,0.04674330526768959,0.04750540595823517,0.04920523947470784,0.0560210227266925,0.05077859072042392,0.049019515994332206,0.05525534788409032,0.0523509520944352,0.05045271319192384,0.04826904312099979
2018-11-27,0.052377614331331555,0.05028392474028947,0.048959560701674815,0.04983522933056751,0.065795663087745,0.05267605798758707,0.029477975782640203,0.052481812992532996,0.04685938400662264,0.04758900724117031,0.04890933689237769,0.0554200559826993,0.05089476492768418,0.04900414629913824,0.0554255687815199,0.05251178382122501,0.05055758936255816,0.04814321394538115
2018-11-28,0.05358358532782197,0.05100026761992125,0.048954696257965884,0.04996921506641791,0.0663843227767913,0.05287306114019623,0.028697256026409688,0.05291772935340329,0.04755983016220178,0.049000737134660216,0.04983332779837836,0.05713262219157366,0.052070533191201654,0.04955637880166998,0.0563569570212767,0.05431659859440824,0.051767171051189234,0.049228049712760125
2018-11-29,0.053466455340114384,0.05074264948132813,0.04908027293903058,0.049826223783027083,0.06640060465735587,0.05303799210264403,0.02926256469898964,0.0529303486123028,0.0475056151389092,0.04895051955420144,0.049671187903488165,0.05698236100727428,0.05198505011167719,0.04955123017812508,0.05632688239831413,0.05408528336715715,0.05152645031862597,0.048882113323856606
2018-11-30,0.05379231231054477,0.0505252814458082,0.049176860805713395,0.04979490413615016,0.06703013106640818,0.05294629658156409,0.028885651545433162,0.052822900906202036,0.04778808527469831,0.04927163923314266,0.04987378294162264,0.057315820052767516,0.05234047584479301,0.05002163868805221,0.05658722808872078,0.05469356212230545,0.052026306964963874,0.04913362307193753
2018-12-03,0.05450454429208563,0.05119332019005682,0.0492843207477429,0.049979962123350506,0.06738983203817192,0.05334492789139143,0.03033933143332496,0.05318845498839701,0.04795832469535694,0.050134715809426245,0.05019390241350312,0.05802185033286993,0.05298300823501284,0.050410232784276095,0.057077922627444634,0.055387298058086634,0.05262489896580791,0.04988826605879949
2018-12-04,0.052738402648453496,0.04986515420707651,0.049511851973464895,0.049988861634928834,0.06639225948146756,0.05367024496542076,0.030097024523717823,0.052858334311627925,0.04685144157536738,0.04833817819424393,0.04820799938266439,0.05540780667311769,0.05132523030671291,0.0491215572184445,0.05606634057955792,0.05373323959060676,0.05101407442944965,0.048315965367764814
2018-12-06,0.05265835731380243,0.04939824013650169,0.04963766647632039,0.05014118209015653,0.06803562314453283,0.05367934426170169,0.029450897413928076,0.0526742154941868,0.04661918255704475,0.0484451637969861,0.048033666513272726,0.05532661232966508,0.05123287729509589,0.04902945462753453,0.056036220697514245,0.05391415910952127,0.05100167952577818,0.048190128274338155
