Date,SPY,EFA,IEF,LQD,VNQ,GLD,USO,HYG,IWD,VUG,IWN,IWO,IWB,SDY,USMV,MTUM,QUAL,LRGF
2020-04-03,0.049045003694908655,0.03194390810122531,0.042367472222405,0.05490755672708548,0.03365566281965359,0.03762437243454376,0.00815254731702286,0.04009708988432036,0.03517682254747349,0.05756298386130501,0.029139250953360948,0.03830349032634921,0.04682260019028521,0.044110307174073514,0.05030158647526382,0.05894539027005195,0.05442276059943696,0.03892127795876267
2020-04-06,0.05233820781624003,0.033637762071165506,0.04217601743732209,0.055990492621246786,0.03614800794635595,0.038666797601509255,0.007572268117502119,0.041072299651826835,0.03741784707249331,0.06182550055552401,0.03148735425195288,0.04130682814210587,0.05003823865817981,0.04687177855588241,0.053471523233569136,0.06316044641162216,0.0580656591906296,0.04202863923470455
2020-04-07,0.05239156476269609,0.03382603717316691,0.04198839611011327,0.05607663439261444,0.03648178939366168,0.038459756398239085,0.0070333659332118825,0.04107229919854075,0.037661591430444806,0.06167623238618835,0.031726135918350176,0.04123843314732389,0.050096773098286265,0.04723080329470292,0.05338503994728718,0.06267644783355382,0.05823949936647876,0.042105958501468685
2020-04-08,0.05414953120466013,0.03410179199960693,0.04193610081389866,0.057087141170252716,0.03896902141494679,0.038116953646406576,0.0074201600751114035,0.042140353401832344,0.039193616267059354,0.06354692663732589,0.03320527784973615,0.04305809960801637,0.05187644288768428,0.04910055934609068,0.05534440891474584,0.06444824733618874,0.06018577134840497,0.043759863813941105
2020-04-09,0.05497347621049995,0.03487365326645562,0.0420263813404619,0.05977116698828097,0.04115420714866328,0.039112656106098716,0.006881257478021809,0.04489876193750207,0.04021283472565153,0.06419746976908666,0.03508411551292161,0.044731018455025695,0.052675341578206074,0.05045554687084778,0.05684325528567819,0.06496133396628537,0.060804583349781394,0.04451748991652212
2020-04-13,0.05447154299646854,0.03454104411497069,0.04193604437782719,0.05919081890329196,0.039422704056214675,0.03978305587273764,0.006812167494644403,0.044255493306879834,0.03936713395913267,0.06416302198397875,0.0339059020397551,0.04380772841999338,0.052120889756894356,0.049112068998017316,0.0556614135619094,0.06522956351152527,0.05983104392020481,0.04383711415953396
2020-04-14,0.05607747596666441,0.035155825954569654,0.04199155463038732,0.058900616674368064,0.04052792352554552,0.04009620119958149,0.006439091908463639,0.04444053036484108,0.040138534351839006,0.06658490208796587,0.03429305120013205,0.045080386285668385,0.05374573963530711,0.05037971683397754,0.05725585204663748,0.06777129432540582,0.061714857928654596,0.04510458298120089
2020-04-15,0.054885914500041696,0.034057601003033074,0.042366799046947984,0.059295063898748675,0.038921616719489044,0.0398916320366978,0.0061212826131673,0.04402623661395065,0.03884969765820128,0.0655554006130721,0.03256292810492413,0.04341795194201389,0.05257489042561314,0.048468758804968974,0.055853041778779366,0.06690244274411157,0.06028933411730282,0.04380571249498858
2020-04-16,0.055150573556679613,0.03407635247341007,0.04241186961662624,0.05900022508119943,0.03847822988073613,0.03985703893695487,0.006024545316987547,0.04398250819278774,0.038698206408997134,0.06625945326495945,0.03212055483585425,0.04343363372860409,0.05279861610231536,0.048549724958206524,0.056141172221245116,0.06798107524880898,0.06041436981309264,0.04403756308406934
2020-04-17,0.05664048925692703,0.034980037706464295,0.042300693160436026,0.05919518226941601,0.039693385789178734,0.03908311602208092,0.005817278722550716,0.044206013696526,0.04022337969967481,0.06749946216004628,0.033611886450482534,0.045219701660670186,0.054300049756995025,0.05035065112126729,0.05777457441159977,0.06909484586359411,0.062159765120818875,0.04533641838127435
2020-04-20,0.05564254573531907,0.034459118873422866,0.04241181736594991,0.058859624064738034,0.038217410492324785,0.03936157869366868,0.005181655140797308,0.04354088374648342,0.03938873446575299,0.06648900638107941,0.03293858716717037,0.04491976818835411,0.053325426736650215,0.049227186523842774,0.05651582767426732,0.06835419602051819,0.06102623570503324,0.044362218405022885
2020-04-21,0.05395302411899587,0.033787620330176994,0.042529926701081154,0.05865102891546111,0.037523771694549055,0.03909290944341984,0.00388278528382148,0.04274497131023858,0.03839531895288301,0.06423862442881471,0.03232404179203876,0.043701875044840896,0.051720658677597994,0.04812112561963014,0.05510339506250822,0.06579423520331663,0.059218237960059185,0.042939645226134734
2020-04-22,0.05515037507241245,0.034358627044036485,0.0423978279051387,0.05868719174275862,0.03809738604983819,0.03986182221403197,0.00346824628513291,0.04312102512369063,0.039008271063399845,0.06620946647887783,0.03253142804427176,0.044472497462498074,0.05283285537086996,0.04866537243026024,0.05610253074990872,0.06754931792996383,0.060581045308254325,0.043759077477177465
2020-04-23,0.05514423431119148,0.034250578433697706,0.04242639240402091,0.058935811642985406,0.037777958165938916,0.04025858737624815,0.0036477310981103375,0.043098348356195484,0.039006713764662554,0.06609217435661373,0.032890225316188786,0.04495995131811566,0.05289618769757089,0.048663429598112866,0.05567778634287771,0.06736643104691406,0.06051604858284025,0.043571783428888004
2020-04-24,0.055912875989790056,0.034645919771527964,0.04243681352359553,0.05889499075613882,0.037939626884158334,0.040086058349346566,0.0035510107479095085,0.04269492651023962,0.039468311088156606,0.06708337626774079,0.033320776243471205,0.04584901161270237,0.05364341918564441,0.04935827775970465,0.056187004827975444,0.06834605282653092,0.06147563071596191,0.04425210937389233
2020-04-27,0.05671805588921361,0.03510347554544761,0.042210927581940005,0.058418532989484837,0.03923748542432934,0.03981969239010478,0.003025905920218162,0.042868802659586855,0.040387104905345944,0.06775572680713518,0.03488581231246758,0.047389547819862786,0.05447580804857149,0.0507586966904285,0.05707960734205954,0.06921367323692224,0.062531459789362,0.04517903469988151
2020-04-28,0.05645724231944268,0.03536703087285113,0.04239506264209145,0.05857722080397639,0.03956081114757325,0.039642232025091095,0.0029430043457708316,0.04299964952134873,0.040715750860847034,0.06688319051087359,0.035786038256755956,0.04773147136258923,0.05427953391535805,0.05130299995925597,0.0570699927028126,0.06835068725835132,0.06253842125423516,0.045410958749818965
2020-04-29,0.05793504600395942,0.03625173659825028,0.042374110717341346,0.058962434043984026,0.040155212193704805,0.03986148439110789,0.0031087989912181083,0.04375723800889224,0.0416572743958898,0.06905287351850424,0.037570735247265556,0.04981977841113387,0.05572564550327581,0.05235092876720411,0.05761748737540892,0.0700123266768429,0.06417923353919112,0.04677146275692542
2020-04-30,0.05739561140925469,0.035498696898915494,0.04227332733247814,0.05856342908489114,0.03969106957295658,0.039139313870358294,0.0033022340686519555,0.043844446176419145,0.04071931784726408,0.06900692618407302,0.03613036757096893,0.047960153687561576,0.055167770992958526,0.05091488142088802,0.05675275565635955,0.06935340267932458,0.06326831944651597,0.045611819161659704
2020-05-01,0.055876094376419494,0.034726813730154876,0.04233171667581176,0.058331569173628806,0.03835078706945676,0.03938081036763075,0.003257325676443069,0.04308811886854541,0.039515460731975524,0.06719672155881071,0.03466256724237458,0.0461820527359767,0.053673253704954745,0.04922982824749763,0.05559017263017178,0.06765651990878901,0.06175242388706676,0.04425115081377286
2020-05-04,0.05603016505726843,0.034714234413725883,0.042338640360245344,0.05842240991927832,0.03816300765607083,0.03951879480984338,0.003397218097104626,0.04302783462407438,0.03946741862588455,0.0678701874569978,0.034580342927115704,0.04661863093845053,0.05388323998306538,0.04919504268031827,0.055753442359847735,0.06856607986145252,0.061947070641571095,0.0443902666785262
2020-05-05,0.056547832920521617,0.03477698133468511,0.042307338323190134,0.05834513902264577,0.03835075041990347,0.03968639530783495,0.0037150056639115225,0.04340022687963785,0.03964097213958486,0.06870827245280901,0.034419867450537565,0.04738667044153637,0.0543825537470864,0.04929926349321835,0.056329904176744765,0.06965063066401629,0.06253810093868749,0.044807721784280816
2020-05-06,0.05616353352073452,0.034550470740028066,0.042150864064207254,0.05769034332771983,0.03766176147096308,0.03917600100590066,0.0036009531422069533,0.04315347622866487,0.03901621882592176,0.06886015169139863,0.03371083181836914,0.047488412575840314,0.05401315041360359,0.04847038196434064,0.05561818918152302,0.06963202807611141,0.06221714419408044,0.04445132468371506
2020-05-07,0.05684121865196899,0.035071283091779634,0.042408225276059676,0.057844825677933934,0.03819887142429592,0.0397773578198814,0.0035353219103632983,0.04326297385808132,0.03952578003915927,0.0699469076003431,0.03427442447455381,0.048106476642381484,0.05472245022004305,0.04904359337664033,0.056271467004204795,0.07013344638415907,0.06291937144905636,0.0449769798602494
2020-05-08,0.05778138607203514,0.03566724681081984,0.04226904535761691,0.05756744169207263,0.039106028757164284,0.039538208556180024,0.003708007492482033,0.043673582896351815,0.04046715615665718,0.07081903791911322,0.03581238893595954,0.049655389656889634,0.05570004991129123,0.05064721672936582,0.05704938448594456,0.07093184574665408,0.06396897919906154,0.04610539266313337
2020-05-11,0.057793239726288206,0.035635863120207556,0.04215077295595137,0.057062939848674325,0.03853759723046133,0.0392917326188623,0.0036561948400577874,0.04347640512599269,0.04008311388353486,0.0712935585796521,0.03503351490728605,0.05003413380625011,0.055744804347837566,0.05007398147110345,0.05687643985946981,0.07191723671167384,0.06407326761964563,0.04608991556703262
2020-05-12,0.056641300879463466,0.03518404413889139,0.042289879279831806,0.057612853804600045,0.03678539955095202,0.03944452172022262,0.0036216516718669965,0.0434216294518991,0.039178407623813354,0.06983551835022224,0.0335853424664152,0.04847177845646916,0.054522381160742726,0.04855690621843095,0.05590604681399712,0.07065192309275044,0.06266175015535265,0.044853003274803606
2020-05-13,0.05563948676014727,0.034914179524109586,0.04237678392687567,0.05774460175414531,0.035893618851495404,0.0398240401143774,0.003557746729074168,0.04319158910820336,0.03823675813343198,0.06888256095238397,0.03223109552889399,0.04711454809568773,0.053516865150463014,0.04705718365386062,0.05510856940308837,0.06996381282240235,0.06168824159874344,0.04387888759620192
2020-05-14,0.05630532405449469,0.034581594002567335,0.04244287069963725,0.05822181014997004,0.03601876787859602,0.04017647342384694,0.003704545930884011,0.0430437045315302,0.03878694562953492,0.06948335710125092,0.03237590581502479,0.047253939333516765,0.05421241068267622,0.04768831256898887,0.05563696612519254,0.07055854279630087,0.06243220609570187,0.044420022365478415
2020-05-15,0.056564158801061165,0.03461296355780031,0.042415027660864635,0.05842632936036407,0.03587796970928547,0.04040321823796439,0.0038668890669160292,0.04310393342134677,0.038768478083342287,0.07008797150537018,0.032692918724394386,0.04822708902989968,0.05445344410670049,0.04776357827946013,0.0558771528418293,0.07140399448142247,0.06290501824198536,0.04446639889264317
2020-05-18,0.05828702351496164,0.03601225836403256,0.04215414070217256,0.05875807055288947,0.03800036150540302,0.040097563503503984,0.004198480680648864,0.04386509619915042,0.0405298065459292,0.07168368251632815,0.03524866835268166,0.05058369414244897,0.05611309917970412,0.05047335914249386,0.05741428739474387,0.07209778931373345,0.06485182170959318,0.04633716026571831
2020-05-19,0.05768833697474934,0.035516524741773865,0.04227237560228136,0.05880350497160093,0.037489296508764626,0.04048450290835583,0.004220931554873739,0.043919839465789964,0.03986882358790715,0.07136987521284727,0.03435629489600253,0.049744651736245336,0.055586235833178614,0.0494716294079765,0.05675135441480497,0.07176541613493496,0.06409391233809125,0.045826931089163234
2020-05-20,0.05866828322293074,0.03625693237869113,0.04228275686518728,0.05944882323972713,0.03782300609558438,0.040580578389208095,0.004376361799678632,0.044385293348451295,0.04059251543841784,0.07272830642670244,0.03558131101375055,0.05108599108129685,0.05655031873547858,0.05034010832066651,0.05725088108799392,0.07247086234499105,0.06511595375306199,0.04670816165982432
2020-05-21,0.05826322007794356,0.03583650063052067,0.04231058422025635,0.059403346057358315,0.03785427690070134,0.03998904853193259,0.004593969420407747,0.04437430715584138,0.0403672569989075,0.07215043062810492,0.03562826851023281,0.05112805832131762,0.05617154062237186,0.05033430628687194,0.05686656020280017,0.07180028529736668,0.06472655929704399,0.04642212016516064
2020-05-22,0.05837377447990477,0.035736039891110495,0.042390505153503094,0.05940325175934972,0.038365270525612956,0.04022559333687313,0.004416075508369542,0.04448378375174403,0.04034872905096532,0.07246793834517418,0.03566344070594361,0.051517236305151634,0.05631261924126787,0.050241578171976574,0.05706823224576426,0.07213835961885351,0.06485160636904833,0.04647615699827058
2020-05-26,0.059092952094925245,0.036758859026754666,0.04227919901929014,0.05932142406183535,0.039799335415205764,0.039653784533610806,0.0044316181611892035,0.04481780811093554,0.04147126439261212,0.07264014933492786,0.03715853448035493,0.052461462572768576,0.057104583630121705,0.052042320834901686,0.057711921200297334,0.07159609054130564,0.06589456977666773,0.04734196866150436
2020-05-27,0.05997219122968502,0.03720437846550178,0.04231398091997796,0.05956686672879731,0.040591975846792694,0.039725256240658514,0.004317632516875734,0.04491090884527344,0.04242395027832259,0.07312995791705293,0.0387867119228477,0.05368974629798055,0.05794820122393855,0.05337407392422675,0.0584324759371133,0.07211502308422285,0.06664549366333349,0.048037719636283324
2020-05-28,0.059861513087744705,0.03755574872466293,0.04227569546673693,0.0596168153454312,0.04078489433532297,0.03985832031327063,0.004322810624173192,0.04495468315720052,0.04219128662044868,0.07327531926416796,0.03771036446865666,0.05255347669115255,0.05777944255857905,0.052829749127571345,0.05896084704988137,0.07228989644041157,0.06645076747596954,0.04775938040199115
2020-05-29,0.06012823159788119,0.03742397504675215,0.042411328187035316,0.060003154430159966,0.040378142297570356,0.04015161155930878,0.004469609457192388,0.04513539221867037,0.042139584998131786,0.0738761334479466,0.03725634959368827,0.05244300269909177,0.05801012938530363,0.052592347591497154,0.05920101827688673,0.0734210682909299,0.0668192759279491,0.04809951862029914
2020-06-01,0.06037122625390051,0.038258530253343484,0.04239459309096657,0.05997669441019705,0.04131156911745686,0.04033644323904703,0.0045283273236649425,0.045476775665554976,0.042364814070746916,0.07438122611009527,0.037530307824474834,0.05309264411337393,0.058375107443245616,0.05304396265686792,0.05940275910984017,0.0738175153171356,0.0670417469947693,0.04831596163645284
2020-06-02,0.06087110012339482,0.03861619207796048,0.042324950369331385,0.060168014900932126,0.041645296520671164,0.04007517684593539,0.004675125056408689,0.045927583945179096,0.042796825837459,0.07489398594119497,0.037925593056573885,0.053471361560089366,0.058857155214038025,0.05350136581507305,0.059566063815078084,0.0738932922749399,0.06756319092380322,0.048563324933273304
