Date,AXP,KHC,LSXMA,MCK,CVX,VRSN,TMUS,RH,JNJ,USB,BK,STOR,OXY,KR,LSXMK,GM,GL,FWONK,MMC,LILAK,MDLZ,LILA,SPY,UPS,FND,MA,LBRDA,SNOW,KO,STNE,AAPL,VOO,ATVI,DVA,PARA,ALLY,HPQ,BAC,C,CE,V,MCO,PG,AON,MKL,AMZN
2020-05-04 00:00:00,82.96561431884766,25.41200065612793,32.586036682128906,132.42129516601562,79.59187316894531,208.83999633789062,88.95999908447266,142.27999877929688,137.0818328857422,30.652109146118164,32.43666076660156,,15.293411254882812,30.60481071472168,32.35004806518555,20.608779907226562,76.605224609375,31.829999923706055,94.4714584350586,9.47269344329834,46.80064392089844,9.83034896850586,270.8798522949219,83.03038024902344,39.65999984741211,264.8741455078125,123.27999877929688,,41.14142990112305,26.399999618530273,71.86125183105469,248.4033966064453,65.98637390136719,75.12000274658203,14.576621055603027,13.88772201538086,13.565526008605957,21.40855598449707,40.31494903564453,72.90923309326172,172.60922241210938,239.21493530273438,107.54591369628906,173.5364227294922,822.8200073242188,115.79949951171875
2020-05-05 00:00:00,83.31137084960938,25.42078399658203,32.31071853637695,130.3424835205078,80.85398864746094,210.5500030517578,88.97000122070312,143.27999877929688,138.21900939941406,29.825115203857422,32.07158660888672,,15.096329689025879,30.868242263793945,32.0550651550293,21.11530876159668,75.61061096191406,31.399999618530273,95.9257583618164,9.190206527709961,47.04372024536133,9.425070762634277,273.38262939453125,85.11439514160156,42.56999969482422,269.5172424316406,123.8499984741211,,41.37839889526367,26.739999771118164,72.93981170654297,250.6907501220703,67.79679107666016,78.87000274658203,13.816102981567383,13.659152030944824,13.483585357666016,21.156475067138672,39.26954650878906,73.0684585571289,174.85317993164062,244.16708374023438,107.76884460449219,178.66400146484375,828.3599853515625,115.88999938964844
2020-05-06 00:00:00,80.6796875,25.82484245300293,31.425762176513672,128.69308471679688,78.38198852539062,212.4199981689453,86.58999633789062,147.0,136.9061737060547,29.531667709350586,31.487470626831055,,13.204360961914062,30.840015411376953,30.973451614379883,21.74102210998535,72.34397888183594,31.270000457763672,94.60540008544922,8.775895118713379,46.87544250488281,8.963241577148438,271.5294494628906,85.3163833618164,42.400001525878906,268.0022277832031,121.29000091552734,,40.78597640991211,27.059999465942383,73.69234466552734,249.0037841796875,72.09036254882812,82.3499984741211,13.47205638885498,12.955166816711426,13.347020149230957,20.86704444885254,38.37604522705078,72.66570281982422,175.1863555908203,235.41305541992188,105.06556701660156,173.1067352294922,810.030029296875,117.56300354003906
2020-05-07 00:00:00,83.3017807006836,25.32416343688965,30.609636306762695,131.3477325439453,80.63638305664062,211.77999877929688,95.29000091552734,151.52000427246094,136.45309448242188,30.41201400756836,31.806909561157227,,13.67735481262207,30.745933532714844,30.33431625366211,22.28727912902832,73.84565734863281,30.350000381469727,97.25566864013672,8.775895118713379,46.894142150878906,9.000943183898926,274.805908203125,85.22455596923828,43.36000061035156,273.9339904785156,124.0199966430664,,40.649261474609375,26.989999771118164,74.4546890258789,251.94873046875,72.31790161132812,80.16000366210938,14.86634349822998,13.787152290344238,13.61104679107666,21.324527740478516,39.88607406616211,75.26022338867188,179.04714965820312,241.4570770263672,104.20162963867188,180.5196990966797,836.010009765625,118.38050079345703
2020-05-08 00:00:00,85.9622802734375,25.965391159057617,32.625370025634766,132.70436096191406,83.09969329833984,210.0399932861328,98.5199966430664,159.9499969482422,137.47935485839844,30.901100158691406,32.25411605834961,,14.800710678100586,31.366884231567383,32.34021759033203,23.76713752746582,75.81539154052734,30.709999084472656,99.48494720458984,9.077213287353516,47.58595657348633,9.377944946289062,279.3529052734375,87.06069946289062,42.900001525878906,277.8393859863281,124.62999725341797,,42.0255012512207,28.100000381469727,76.2268295288086,256.1612548828125,72.35746765136719,80.76000213623047,16.369274139404297,14.427140235900879,14.257458686828613,22.00609016418457,41.38716125488281,77.4801025390625,181.36952209472656,245.41488647460938,107.71310424804688,185.33473205566406,869.7100219726562,118.98049926757812
2020-05-11 00:00:00,81.95710754394531,25.763357162475586,32.320552825927734,136.8913116455078,81.27180480957031,212.14999389648438,96.72000122070312,164.1199951171875,137.8584442138672,29.656156539916992,31.441843032836914,,14.810564994812012,31.733793258666992,31.946903228759766,22.64482879638672,73.24107360839844,29.899999618530273,99.59017944335938,8.794727325439453,47.483123779296875,9.076342582702637,279.41021728515625,86.21607971191406,44.220001220703125,276.64910888671875,123.04000091552734,,41.50599670410156,27.1299991607666,77.42628479003906,256.19927978515625,74.65264892578125,81.12999725341797,16.333057403564453,13.832864761352539,14.03895092010498,21.08177947998047,39.376773834228516,74.94176483154297,179.8702392578125,246.6919403076172,107.11856842041016,187.53224182128906,858.6699829101562,120.44999694824219
2020-05-12 00:00:00,79.85366821289062,25.807279586791992,31.278268814086914,131.53317260742188,79.2959213256836,208.86000061035156,94.61000061035156,156.39999389648438,136.03707885742188,28.144454956054688,30.109323501586914,,14.367133140563965,31.5644474029541,30.904621124267578,22.406461715698242,69.82816314697266,29.3700008392334,99.79110717773438,8.493409156799316,47.11851501464844,8.765316009521484,273.8411865234375,85.242919921875,43.56999969482422,267.67767333984375,121.16999816894531,,40.84977340698242,23.799999237060547,76.54144287109375,251.04331970214844,71.47698974609375,78.91000366210938,16.5231876373291,13.412302017211914,13.538211822509766,20.418888092041016,37.839942932128906,72.9186019897461,175.86245727539062,244.1865997314453,106.41255950927734,188.71405029296875,837.3900146484375,117.84750366210938
2020-05-13 00:00:00,74.94567108154297,25.26267433166504,29.872173309326172,126.51663208007812,77.2069091796875,212.08999633789062,92.77999877929688,146.61000061035156,136.02784729003906,26.18812370300293,29.652982711791992,,13.243776321411133,32.08190155029297,29.44936180114746,21.313947677612305,64.89407348632812,28.6299991607666,100.55651092529297,7.975518226623535,46.33320236206055,8.171536445617676,268.9979553222656,83.3058090209961,41.709999084472656,264.7757263183594,119.30000305175781,,40.04772186279297,21.149999618530273,75.61726379394531,246.5925750732422,72.88180541992188,78.98999786376953,15.255656242370605,12.781455993652344,12.800756454467773,19.48524284362793,36.276302337646484,69.19071960449219,173.82083129882812,241.48629760742188,105.82732391357422,185.79376220703125,790.4500122070312,118.39600372314453
2020-05-14 00:00:00,80.49720001220703,25.297809600830078,30.196657180786133,126.3116683959961,78.38198852539062,214.9600067138672,94.91000366210938,150.24000549316406,136.49935913085938,27.717615127563477,29.60734748840332,,13.559104919433594,30.985401153564453,30.058996200561523,22.15816307067871,65.69367218017578,30.149999618530273,101.51329040527344,8.408662796020508,46.295806884765625,8.586238861083984,272.2171630859375,84.17796325683594,43.279998779296875,272.7929992675781,120.56999969482422,,39.828983306884766,22.100000381469727,76.0818099975586,249.5660858154297,72.17939758300781,78.13999938964844,15.536322593688965,13.814579963684082,13.210453033447266,20.26950454711914,37.58082580566406,71.30754089355469,177.56051635742188,247.48153686523438,105.72513580322266,189.407470703125,813.1799926757812,119.44249725341797
2020-05-15 00:00:00,78.97004699707031,25.649169921875,31.268436431884766,133.1728057861328,77.6072998046875,217.25,97.31999969482422,154.6300048828125,139.0880584716797,27.281888961791992,29.260530471801758,,13.6182279586792,30.73019027709961,30.914453506469727,22.475984573364258,67.0490951538086,30.190000534057617,99.95375061035156,8.361581802368164,46.7071647644043,8.557964324951172,273.46856689453125,83.57203674316406,44.439998626708984,274.3963623046875,120.36000061035156,,39.427955627441406,21.8799991607666,75.63201904296875,250.6907501220703,73.1291275024414,79.25,15.66307544708252,13.933436393737793,13.529107093811035,20.01742172241211,37.45573806762695,71.81334686279297,180.1027069091797,244.98597717285156,106.46830749511719,187.2001953125,831.5499877929688,120.48899841308594
